ID;Disciplina;Pageviews;UniquePageviews;BounceRate;Year;AverTimePage;Zemlja;Kontinent;OblastStudija
8045;Hemija;58;57;84.62%;2019;00:01:56;Poljska;Evropa;Prirodne nauke
8046;Informacione tehnologije;90;84;67.74%;2019;00:01:27;Nemačka;Evropa;Tehničke nauke
8047;Informacione tehnologije;87;84;60.00%;2019;00:00:53;Mađarska;Evropa;Tehničke nauke
8049;Zaštita životne sredine (ekologija);65;61;68.75%;2019;00:01:11;Italija;Evropa;Prirodne nauke
8050;Informacione tehnologije;69;66;73.91%;2019;00:01:16;Austrija;Evropa;Tehničke nauke
8051;Biološke nauke;143;135;58.62%;2019;00:00:56;Portugal;Evropa;Prirodne nauke
8052;Biološke nauke;48;47;60.00%;2019;00:00:48;Poljska;Evropa;Prirodne nauke
8053;Pravo;153;144;76.56%;2019;00:01:14;UK;Evropa;Društvene nauke
8054;Zaštita životne sredine (ekologija);59;57;77.78%;2019;00:01:03;Italija;Evropa;Prirodne nauke
8055;Inženjerstvo;86;83;74.47%;2019;00:01:38;Španija;Evropa;Tehničke nauke
8058;Mediji i komunikacije;126;116;78.12%;2019;00:01:35;Srbija;Evropa;Društvene nauke
8059;Ekonomija, bankarstvo i finansije;141;134;80.43%;2019;00:01:45;Grčka;Evropa;Društvene nauke
8060;Hemija;63;55;76.92%;2019;00:01:52;Grčka;Evropa;Prirodne nauke
8061;Ekonomija, bankarstvo i finansije;61;57;77.78%;2019;00:01:05;Litvanija;Evropa;Društvene nauke
8062;Ekonomija, bankarstvo i finansije;122;111;43.48%;2019;00:01:25;Tajland;Evropa;Društvene nauke
8063;Informacione tehnologije;12;12;100.00%;2019;00:02:08;Poljska;Evropa;Tehničke nauke
8064;Ekonomija, bankarstvo i finansije;231;150;50.77%;2019;00:01:03;Kina;Azija;Društvene nauke
8065;Matematika;224;211;41.00%;2019;00:00:42;Švedska;Evropa;Prirodne nauke
8066;Ekonomija, bankarstvo i finansije;99;89;44.83%;2019;00:00:51;Portugal;Evropa;Društvene nauke
8067;Biološke nauke;186;170;61.29%;2019;00:01:39;Indonezija;Azija;Prirodne nauke
8069;Ekonomija, bankarstvo i finansije;158;148;57.78%;2019;00:01:13;Slovačka;Evropa;Društvene nauke
8070;Fizika;289;259;78.57%;2019;00:01:50;Kina;Azija;Prirodne nauke
8071;Pravo;712;649;77.46%;2019;00:02:01;SAD;Severna Amerika;Društvene nauke
8072;Biološke nauke;493;458;54.91%;2019;00:01:17;Nemačka;Evropa;Prirodne nauke
8075;Matematika;110;104;48.57%;2019;00:01:09;Portugal;Evropa;Prirodne nauke
8076;Pravo;151;140;42.86%;2019;00:01:41;UK;Evropa;Društvene nauke
8077;Ekonomija, bankarstvo i finansije;207;196;53.03%;2019;00:01:07;Australija;Australija;Društvene nauke
8078;Pravo;140;129;47.83%;2019;00:00:59;UK;Evropa;Društvene nauke
8080;Pravo;181;161;69.23%;2019;00:01:59;SAD;Severna Amerika;Društvene nauke
8081;Filologija;120;118;51.61%;2019;00:00:48;Francuska;Evropa;Humanističke nauke
8082;Pravo;319;298;50.72%;2019;00:01:32;Australija;Australija;Društvene nauke
8083;Hemija;375;348;65.43%;2019;00:01:19;Nemačka;Evropa;Prirodne nauke
8085;Menadžment;104;99;72.41%;2019;00:02:01;UK;Evropa;Društvene nauke
8086;Ekonomija, bankarstvo i finansije;313;283;63.16%;2019;00:01:19;UK;Evropa;Društvene nauke
8087;Pravo;76;71;75.00%;2019;00:01:56;Nigerija;Afrika;Društvene nauke
8090;Ekonomija, bankarstvo i finansije;192;175;65.38%;2019;00:01:24;Australija;Australija;Društvene nauke
8093;Ekonomija, bankarstvo i finansije;80;77;57.89%;2019;00:01:56;Australija;Australija;Društvene nauke
8096;Informacione tehnologije;118;104;78.57%;2019;00:03:13;Litvanija;Evropa;Tehničke nauke
8097;Matematika;309;274;81.25%;2019;00:01:33;Austrija;Evropa;Prirodne nauke
8098;Pravo;176;161;60.71%;2019;00:01:34;Bosna i Hercegovina;Evropa;Društvene nauke
8099;Upravne i organizacijske nauke;106;91;77.42%;2019;00:02:36;Norveška;Evropa;Društvene nauke
8100;Pravo;76;71;64.52%;2019;00:02:02;Danska;Evropa;Društvene nauke
8101;Političke nauke;29;28;125.00%;2019;00:03:25;Italija;Evropa;Društvene nauke
8102;Informacione tehnologije;23;21;75.00%;2019;00:03:00;Litvanija;Evropa;Društvene nauke
8103;Filologija;34;32;70.00%;2019;00:01:30;Bugarska;Evropa;Humanističke nauke
8110;Psihologija;89;85;37.50%;2019;00:01:38;Australija;Australija;Društvene nauke
8113;Matematika;58;54;71.43%;2019;00:00:55;UK;Evropa;Prirodne nauke
8114;Elektrotehnika;26;24;77.78%;2019;00:01:15;UK;Evropa;Tehničke nauke
8116;Fizika;126;118;46.88%;2019;00:01:01;UK;Evropa;Prirodne nauke
8117;Fizika;42;34;33.33%;2019;00:04:29;UK;Evropa;Prirodne nauke
8126;Ekonomija, bankarstvo i finansije;57;52;80.00%;2019;00:01:32;Australija;Australija;Društvene nauke
8130;Biološke nauke;122;112;38.46%;2019;00:01:22;UK;Evropa;Prirodne nauke
8132;Arhitektura;31;30;72.73%;2019;00:03:02;UK;Evropa;Tehničke nauke
8133;Ekonomija, bankarstvo i finansije;174;169;55.88%;2019;00:00:47;Austrija;Evropa;Društvene nauke
8134;Matematika;237;216;30.00%;2019;00:01:26;UK;Evropa;Prirodne nauke
8138;Ekonomija, bankarstvo i finansije;24;24;80.00%;2019;00:00:57;UK;Evropa;Društvene nauke
8145;Pravo;1787;1434;70.30%;2019;00:01:30;Srbija;Evropa;Društvene nauke
8153;Medicina;167;147;36.36%;2019;00:00:58;Kina;Azija;Medicinske nauke
8155;Fizika;61;56;40.00%;2019;00:00:46;UK;Evropa;Prirodne nauke
8156;Političke nauke;1182;1059;81.52%;2019;00:01:53;Srbija;Evropa;Društvene nauke
8158;Mediji i komunikacije;73;70;100.00%;2019;00:01:50;Novi Zeland;Australija;Društvene nauke
8161;Hemija;34;32;66.67%;2019;00:01:27;UK;Evropa;Prirodne nauke
8169;Ekonomija, bankarstvo i finansije;63;58;81.82%;2019;00:02:17;Tajland;Azija;Društvene nauke
8170;Arhitektura;147;131;70.10%;2019;00:02:05;Nemačka;Evropa;Tehničke nauke
8171;Arhitektura i urbanizam;436;413;67.52%;2019;00:01:50;Francuska;Evropa;Tehničke nauke
8174;Matematika;157;145;64.29%;2019;00:01:21;Francuska;Evropa;Prirodne nauke
8175;Biološke nauke;464;385;65.66%;2019;00:00:59;SAD;Severna Amerika;Prirodne nauke
8185;Ljudski resursi;69;66;73.33%;2019;00:03:18;UK;Evropa;Društvene nauke
8186;Pravo;438;402;70.93%;2019;00:01:25;Švajcarska;Evropa;Društvene nauke
8191;Informacione tehnologije;2611;2106;73.73%;2019;00:01:41;Srbija;Evropa;Tehničke nauke
8192;Političke nauke;440;403;61.73%;2019;00:01:34;Francuska;Evropa;Društvene nauke
8200;Psihologija;87;82;71.43%;2019;00:01:43;Kanada;Severna Amerika;Društvene nauke
8201;Matematika;66;63;76.92%;2019;00:00:30;Australija;Australija;Prirodne nauke
8202;Stručno-teorijske sportske nauke;109;101;42.86%;2019;00:00:38;Italija;Evropa;Sport i fizička kultura
8205;Filozofija;82;81;72.73%;2019;00:00:35;Italija;Evropa;Humanističke nauke
8207;Rudarstvo i geološko inženjerstvo;1086;839;57.45%;2019;00:01:10;Srbija;Evropa;Tehničke nauke
8208;Matematika;12;10;100.00%;2019;00:01:50;Portugal;Evropa;Prirodne nauke
8209;Filozofija;13;7;20.00%;2019;00:00:13;Finska;Evropa;Humanističke nauke
8210;Ekonomija, bankarstvo i finansije;109;106;40.43%;2019;00:01:19;Lihtenštajn;Evropa;Društvene nauke
8211;Ekonomija, bankarstvo i finansije;113;105;61.11%;2019;00:01:00;Francuska;Evropa;Društvene nauke
8212;Informacione tehnologije;53;52;72.73%;2019;00:00:26;Mađarska;Evropa;Tehničke nauke
8213;Inženjerstvo;31;29;63.64%;2019;00:01:52;Rumunija;Evropa;Tehničke nauke
8214;Hemija;101;93;60.00%;2019;00:00:52;Nemačka;Evropa;Prirodne nauke
8215;Poljoprivreda ;41;38;33.33%;2019;00:00:47;Francuska;Evropa;Biotehničke nauke
8216;Likovna umetnost;96;69;38.46%;2019;00:01:08;Holandija;Evropa;Umetnost
8217;Poljoprivreda ;73;63;62.50%;2019;00:00:53;Mađarska;Evropa;Biotehničke nauke
8218;Poljoprivreda ;157;142;54.39%;2019;00:00:57;Austrija;Evropa;Biotehničke nauke
8219;Pedagoške nauke;267;225;38.66%;2019;00:00:52;Španija;Evropa;Društvene nauke
8220;Informacione tehnologije;875;800;62.86%;2019;00:01:17;Srbija;Evropa;Tehničke nauke
8221;Geološke nauke;107;101;56.10%;2019;00:00:52;Češka;Evropa;Prirodne nauke
8222;Informacione tehnologije;130;116;28.57%;2019;00:01:07;Portugal;Evropa;Tehničke nauke
8224;Pravo;63;59;77.78%;2019;00:00:53;Australija;Australija;Društvene nauke
8225;Biološke nauke;391;346;68.29%;2019;00:01:42;Tajland;Azija;Prirodne nauke
8228;Menadžment;161;151;68.75%;2019;00:00:52;Australija;Australija;Društvene nauke
8230;Matematika;165;147;37.21%;2019;00:00:46;Portugal;Evropa;Prirodne nauke
8231;Sociologija;46;43;71.43%;2019;00:00:44;Mađarska;Evropa;Društvene nauke
8233;Ekonomija, bankarstvo i finansije;47;46;44.44%;2019;00:00:52;Litvanija;Evropa;Društvene nauke
8234;Elektrotehnika;88;79;52.94%;2019;00:00:45;Španija;Evropa;Tehničke nauke
8244;Informacione tehnologije;82;80;71.43%;2019;00:00:24;Rumunija;Evropa;Tehničke nauke
8246;Elektrotehnika;73;64;60.00%;2019;00:00:50;Italija;Evropa;Tehničke nauke
8247;Inženjerstvo;358;346;56.92%;2019;00:00:58;Italija;Evropa;Tehničke nauke
8249;Menadžment;62;58;66.67%;2019;00:00:45;Rumunija;Evropa;Društvene nauke
8250;Informacione tehnologije;188;166;72.73%;2019;00:01:15;Slovenija;Evropa;Tehničke nauke
8251;Informacione tehnologije;72;65;33.33%;2019;00:00:44;Hrvatska;Evropa;Tehničke nauke
8253;Zaštita životne sredine (ekologija);132;123;30.00%;2019;00:00:32;UK;Evropa;Prirodne nauke
8255;Elektrotehnika;200;184;47.62%;2019;00:00:57;Austrija;Evropa;Tehničke nauke
8257;Informacione tehnologije;70;66;66.67%;2019;00:01:00;Mađarska;Evropa;Tehničke nauke
8258;Inženjerstvo;74;68;62.50%;2019;00:00:28;Grčka;Evropa;Tehničke nauke
8259;Marketing i PR;29;26;100.00%;2019;00:00:26;Portugal;Evropa;Društvene nauke
8260;Filologija;41;39;66.67%;2019;00:00:41;Bugarska;Evropa;Humanističke nauke
8262;Ekonomija, bankarstvo i finansije;63;62;86.96%;2019;00:01:58;UK;Evropa;Društvene nauke
8264;Pravo;160;150;65.22%;2019;00:00:45;Belgija;Evropa;Društvene nauke
8267;Književnost;74;53;42.86%;2019;00:00:37;Francuska;Evropa;Umetnost
8268;Marketing i PR;44;37;100.00%;2019;00:00:53;Portugal;Evropa;Društvene nauke
8270;Dizajn ;1520;1285;56.39%;2019;00:01:42;Italija;Evropa;Tehničke nauke
8271;Likovna umetnost;20;9;0.00%;2019;00:00:30;Slovenija;Evropa;Umetnost
8272;Filozofija;60;55;63.64%;2019;00:01:58;Kipar;Evropa;Humanističke nauke
8273;Informacione tehnologije;1137;775;49.58%;2019;00:00:58;Srbija;Evropa;Tehničke nauke
8274;Ekonomija, bankarstvo i finansije;802;571;49.10%;2019;00:00:49;Srbija;Evropa;Društvene nauke
8275;Biološke nauke;450;385;64.29%;2019;00:02:09;Srbija;Evropa;Prirodne nauke
8277;Pedagoške nauke;74;72;100.00%;2019;00:00:45;Nemačka;Evropa;Društvene nauke
8280;Ekonomija, bankarstvo i finansije;209;198;0.00%;2019;00:00:49;Francuska;Evropa;Društvene nauke
8281;Istorija;46;44;0.00%;2019;00:01:07;Slovačka;Evropa;Humanističke nauke
8283;Zaštita životne sredine (ekologija);1691;1513;46.10%;2019;00:01:30;Italija;Evropa;Prirodne nauke
8284;Elektrotehnika;239;197;53.42%;2019;00:01:11;Srbija;Evropa;Tehničke nauke
8285;Biološke nauke;1267;1127;60.78%;2019;00:01:35;Francuska;Evropa;Prirodne nauke
8286;Ekonomija, bankarstvo i finansije;875;803;50.00%;2019;00:01:35;Austrija;Evropa;Društvene nauke
8287;Inženjerstvo;20;20;0.00%;2019;00:00:17;Litvanija;Evropa;Tehničke nauke
8288;Matematika;106;94;50.00%;2019;00:01:48;Poljska;Evropa;Prirodne nauke
8290;Ekonomija, bankarstvo i finansije;291;283;33.33%;2019;00:00:24;Srbija;Evropa;Društvene nauke
8291;Ekonomija, bankarstvo i finansije;263;242;52.63%;2019;00:00:36;Srbija;Evropa;Društvene nauke
8293;Menadžment;321;307;56.52%;2019;00:00:38;Srbija;Evropa;Društvene nauke
8295;Biološke nauke;601;544;53.30%;2019;00:01:05;Srbija;Evropa;Prirodne nauke
8296;Hemija;453;430;30.34%;2019;00:00:30;Srbija;Evropa;Prirodne nauke
8297;Mašinstvo;176;158;75.00%;2019;00:00:33;Srbija;Evropa;Tehničke nauke
8298;Dizajn ;850;747;64.71%;2019;00:01:14;Italija;Evropa;Tehničke nauke
8309;Ekonomija, bankarstvo i finansije;294;263;68.99%;2019;00:01:36;Norveška;Evropa;Društvene nauke
8312;Filozofija;169;147;73.61%;2019;00:01:09;Nemačka;Evropa;Humanističke nauke
8315;Mediji i komunikacije;268;250;68.82%;2019;00:01:13;Australija;Australija;Društvene nauke
8320;Pedagoške nauke;24;24;0.00%;2019;00:00:29;Slovačka;Evropa;Društvene nauke
8321;Dizajn ;302;270;58.66%;2019;00:01:41;Španija;Evropa;Umetnost
8322;Marketing i PR;279;245;68.70%;2019;00:02:25;Španija;Evropa;Društvene nauke
8323;Informacione tehnologije;236;219;70.79%;2019;00:02:01;Španija;Evropa;Tehničke nauke
8324;Pedagoške nauke;6;6;0.00%;2019;00:00:18;Slovačka;Evropa;Društvene nauke
8325;Ekonomija, bankarstvo i finansije;25;21;0.00%;2019;00:00:27;Poljska;Evropa;Društvene nauke
8327;Ekonomija, bankarstvo i finansije;64;52;66.67%;2019;00:01:02;Srbija;Evropa;Društvene nauke
8333;Matematika;99;95;44.00%;2019;00:00:56;UK;Evropa;Prirodne nauke
8341;Psihologija;52;51;75.00%;2019;00:01:07;UK;Evropa;Društvene nauke
8347;Fizika;78;72;45.83%;2019;00:02:03;UK;Evropa;Prirodne nauke
8350;Hemija;75;72;76.92%;2019;00:01:17;Kina;Azija;Prirodne nauke
8351;Biološke nauke;148;135;65.52%;2019;00:01:49;Mađarska;Evropa;Prirodne nauke
8353;Fizika;147;142;60.71%;2019;00:01:08;Grčka;Evropa;Prirodne nauke
8358;Građevinarstvo;4;4;0.00%;2019;00:00:51;Rumunija;Evropa;Tehničke nauke
8359;Informacione tehnologije;84;80;68.97%;2020;00:00:38;UK;Evropa;Tehničke nauke
8360;Biološke nauke;292;271;71.79%;2020;00:01:28;Belgija;Evropa;Prirodne nauke
8362;Biološke nauke;512;478;70.90%;2020;00:01:48;SAD;Severna Amerika;Prirodne nauke
8363;Biološke nauke;316;298;62.77%;2020;00:02:09;SAD;Severna Amerika;Prirodne nauke
8367;Političke nauke;48;45;66.67%;2020;00:00:45;Švedska;Evropa;Društvene nauke
8368;Pravo;64;60;0.00%;2020;00:01:02;Nemačka;Evropa;Društvene nauke
8371;Mediji i komunikacije;229;196;48.68%;2020;00:01:13;Rumunija;Evropa;Društvene nauke
8372;Biološke nauke;313;280;77.63%;2020;00:01:31;Srbija;Evropa;Prirodne nauke
8375;Hemija;66;62;67.86%;2020;00:01:00;UK;Evropa;Prirodne nauke
8376;Fizika;186;170;53.85%;2020;00:01:25;UK;Evropa;Prirodne nauke
8377;Ekonomija, bankarstvo i finansije;100;96;50.00%;2020;00:01:42;Italija;Evropa;Društvene nauke
8380;Političke nauke;127;117;70.59%;2020;00:01:21;Nemačka;Evropa;Društvene nauke
8383;Pravo;109;92;57.14%;2020;00:02:28;Australija;Australija;Društvene nauke
8384;Ekonomija, bankarstvo i finansije;143;125;67.74%;2020;00:01:19;Tajland;Azija;Društvene nauke
8388;Matematika;40;38;0.00%;2020;00:01:12;Australija;Australija;Prirodne nauke
8390;Biološke nauke;179;159;82.35%;2020;00:01:15;SAD;Severna Amerika;Prirodne nauke
8391;Matematika;57;51;0.00%;2020;00:00:29;Francuska;Evropa;Prirodne nauke
8395;Medicina;127;123;58.62%;2020;00:00:47;UK;Evropa;Medicinske nauke
8396;Marketing i PR;22;22;0.00%;2020;00:01:43;Novi Zeland;Australija;Društvene nauke
8403;Pravo;24;23;100.00%;2020;00:01:31;Novi Zeland;Australija;Društvene nauke
8407;Ekonomija, bankarstvo i finansije;40;36;0.00%;2020;00:01:20;Irska;Evropa;Društvene nauke
8409;Elektrotehnika;344;321;60.66%;2020;00:01:14;Srbija;Evropa;Tehničke nauke
8412;Medicina;15;14;0.00%;2020;00:00:48;Australija;Australija;Medicinske nauke
8418;Ekonomija, bankarstvo i finansije;99;91;68.00%;2020;00:02:06;Kina;Azija;Društvene nauke
8420;Dizajn ;10;9;0.00%;2020;00:01:24;Australija;Australija;Tehničke nauke
8421;Pravo;74;69;60.00%;2020;00:01:23;Irska;Evropa;Društvene nauke
8422;Matematika;65;57;65.22%;2020;00:01:51;Australija;Australija;Prirodne nauke
8436;Pravo;70;64;55.56%;2020;00:01:13;Irska;Evropa;Društvene nauke
8439;Matematika;12;11;0.00%;2020;00:01:11;UK;Evropa;Prirodne nauke
8440;Ekonomija, bankarstvo i finansije;91;86;85.71%;2020;00:01:04;UK;Evropa;Društvene nauke
8441;Ekonomija, bankarstvo i finansije;155;144;71.05%;2020;00:00:43;Rusija;Evropa;Društvene nauke
8442;Ekonomija, bankarstvo i finansije;63;53;66.67%;2020;00:02:40;Azerbejdžan;Evropa;Društvene nauke
8443;Pravo;84;78;58.33%;2020;00:00:39;Poljska;Evropa;Društvene nauke
8445;Digitalna umetnost;115;108;63.64%;2020;00:00:57;UK;Evropa;Umetnost
8448;Fizika;44;42;50.00%;2020;00:01:29;UK;Evropa;Prirodne nauke
8449;Matematika;384;350;69.47%;2020;00:01:16;Srbija;Evropa;Prirodne nauke
8450;Matematika;66;58;73.33%;2020;00:02:20;Francuska;Evropa;Prirodne nauke
8451;Modni dizajn;157;128;63.33%;2020;00:02:48;Italija;Evropa;Umetnost
8452;Psihologija;92;87;83.33%;2020;00:01:36;Australija;Australija;Društvene nauke
8453;Ekonomija, bankarstvo i finansije;84;83;66.67%;2020;00:00:52;Francuska;Evropa;Društvene nauke
8455;Ekonomija, bankarstvo i finansije;30;29;87.50%;2020;00:02:01;UK;Evropa;Društvene nauke
8456;Psihologija;48;44;66.67%;2020;00:01:40;Irska;Evropa;Društvene nauke
8462;Ekonomija, bankarstvo i finansije;45;44;75.00%;2020;00:01:12;Novi Zeland;Australija;Društvene nauke
8463;Menadžment;40;36;66.67%;2020;00:00:42;UK;Evropa;Društvene nauke
8466;Elektrotehnika;90;87;61.90%;2020;00:00:43;UK;Evropa;Tehničke nauke
8468;Ekonomija, bankarstvo i finansije;124;113;65.00%;2020;00:01:53;UK;Evropa;Društvene nauke
8469;Marketing i PR;98;83;50.00%;2020;00:01:20;Irska;Evropa;Društvene nauke
8470;Mediji i komunikacije;147;141;77.42%;2020;00:01:25;Novi Zeland;Australija;Društvene nauke
8475;Ekonomija, bankarstvo i finansije;102;93;53.85%;2020;00:01:51;Kanada;Severna Amerika;Društvene nauke
8478;Matematika;82;71;63.64%;2020;00:01:38;UK;Evropa;Prirodne nauke
8480;Ekonomija, bankarstvo i finansije;372;359;79.00%;2020;00:01:24;Švajcarska;Evropa;Društvene nauke
8481;Matematika;95;86;62.50%;2020;00:01:36;Australija;Australija;Prirodne nauke
8482;Fizika;141;125;79.01%;2020;00:01:52;Kanada;Severna Amerika;Prirodne nauke
8484;Arheologija;93;89;50.00%;2020;00:00:49;UK;Evropa;Humanističke nauke
8485;Pravo;41;39;100.00%;2020;00:00:55;Novi Zeland;Australija;Društvene nauke
8486;Matematika;152;141;83.02%;2020;00:02:02;UK;Evropa;Prirodne nauke
8487;Pravo;101;95;80.00%;2020;00:01:56;Australija;Australija;Društvene nauke
8488;Ekonomija, bankarstvo i finansije;11;10;0.00%;2020;00:01:14;UK;Evropa;Društvene nauke
8489;Hemijsko inženjerstvo;59;49;57.14%;2020;00:01:10;UK;Evropa;Tehničke nauke
8491;Ekonomija, bankarstvo i finansije;612;571;64.62%;2020;00:01:35;Srbija;Srbija;Društvene nauke
8492;Fizika;199;184;68.63%;2020;00:01:31;Novi Zeland;Australija;Prirodne nauke
8493;Biološke nauke;69;58;50.00%;2020;00:01:25;SAD;Severna Amerika;Prirodne nauke
8496;Ekonomija, bankarstvo i finansije;67;62;73.91%;2020;00:00:49;UK;Evropa;Društvene nauke
8497;Arhitektura;44;36;77.78%;2020;00:02:02;Novi Zeland;Australija;Tehničke nauke
8499;Ekonomija, bankarstvo i finansije;93;86;73.68%;2020;00:00:45;Australija;Australija;Društvene nauke
8500;Hemija;68;62;85.71%;2020;00:03:10;UK;Evropa;Prirodne nauke
8501;Pravo;34;32;0.00%;2020;00:01:36;Australija;Australija;Društvene nauke
8505;Informacione tehnologije;359;343;75.00%;2020;00:01:14;Srbija;Srbija;Tehničke nauke
8506;Biološke nauke;61;58;66.67%;2020;00:01:32;UK;Evropa;Prirodne nauke
8509;Matematika;31;24;0.00%;2020;00:01:06;Australija;Australija;Prirodne nauke
8511;Menadžment;27;25;0.00%;2020;00:00:45;Irska;Evropa;Društvene nauke
8513;Pedagoške nauke;24;24;100.00%;2020;00:01:04;SAD;Severna Amerika;Društvene nauke
8514;Pravo;27;26;0.00%;2020;00:00:57;Australija;Australija;Društvene nauke
8515;Pravo;18;17;0.00%;2020;00:00:48;Novi Zeland;Australija;Društvene nauke
8517;Psihologija;26;26;75.00%;2020;00:02:14;UK;Evropa;Društvene nauke
8518;Dizajn ;749;687;69.85%;2020;00:02:26;Italija;Evropa;Tehničke nauke
8520;Mašinstvo;81;77;61.11%;2020;00:01:27;Australija;Australija;Tehničke nauke
8521;Ekonomija, bankarstvo i finansije;30;29;0.00%;2020;00:01:16;UK;Evropa;Društvene nauke
8522;Ekonomija, bankarstvo i finansije;110;104;78.57%;2020;00:01:34;Nemačka;Evropa;Društvene nauke
8524;Fizika;52;49;0.00%;2020;00:00:48;Kanada;Severna Amerika;Prirodne nauke
8525;Psihologija;17;17;0.00%;2020;00:01:00;UK;Evropa;Društvene nauke
8527;Ekonomija, bankarstvo i finansije;56;52;90.91%;2020;00:01:00;SAD;Severna Amerika;Društvene nauke
8530;Psihologija;23;20;100.00%;2020;00:02:56;Novi Zeland;Australija;Društvene nauke
8531;Muzička umetnost;19;18;0.00%;2020;00:03:08;UK;Evropa;Umetnost
8534;Informacione tehnologije;95;91;78.57%;2020;00:00:48;UK;Evropa;Tehničke nauke
8535;Političke nauke;39;37;83.33%;2020;00:01:03;Rusija;Evropa;Društvene nauke
8539;Elektrotehnika;279;267;73.00%;2020;00:01:13;Srbija;Evropa;Tehničke nauke
8544;Elektrotehnika;164;154;66.67%;2020;00:01:16;Srbija;Evropa;Tehničke nauke
8545;Mašinstvo;24;24;33.33%;2020;00:00:41;Australija;Australija;Tehničke nauke
8547;Zaštita životne sredine (ekologija);90;85;79.31%;2020;00:02:03;Nemačka;Evropa;Prirodne nauke
8552;Ekonomija, bankarstvo i finansije;12;11;0.00%;2020;00:02:17;Turska;Evropa;Društvene nauke
8558;Biološke nauke;74;67;68.75%;2020;00:01:41;SAD;Severna Amerika;Prirodne nauke
8427;Političke nauke;2260;2067;77.67%;2020;00:02:07;Nemačka;Evropa;Društvene nauke
8577;Političke nauke;1596;1392;68.02%;2020;00:01:42;Srbija;Evropa;Društvene nauke
8544;Elektrotehnika;1586;1455;81.03%;2020;00:01:08;Srbija;Evropa;Tehničke nauke
8283;Zaštita životne sredine (ekologija);1576;1389;60.29%;2020;00:01:41;Italija;Evropa;Prirodne nauke
8596;Arhitektura;1470;1289;67.51%;2020;00:01:41;Italija;Evropa;Tehničke nauke
